Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
13.05.2015;20:45;21:00;14.397;12.778,5;3,75
13.05.2015;21:00;21:15;14.362,75;12.765,5;4
13.05.2015;21:15;21:30;14.339;12.722,25;4,5
13.05.2015;21:30;21:45;14.209,75;12.556;43,25
13.05.2015;21:45;22:00;14.001,25;12.352,25;190,75
13.05.2015;22:00;22:15;13.797;12.174;17,25
13.05.2015;22:15;22:30;13.552,25;11.950,75;22,75
13.05.2015;22:30;22:45;13.232,5;11.633,5;25
13.05.2015;22:45;23:00;12.902,5;11.315,5;175,75
13.05.2015;23:00;23:15;12.595,75;11.004,75;29,75
13.05.2015;23:15;23:30;12.319,5;10.726;33,25
13.05.2015;23:30;23:45;12.123;10.577;114
13.05.2015;23:45;00:00;11.851,75;10.329,5;193,5
14.05.2015;00:00;00:15;11.516,25;10.024,75;31,75
14.05.2015;00:15;00:30;11.338;9.878,25;31,75
14.05.2015;00:30;00:45;11.091,25;9.670,75;34,25
14.05.2015;00:45;01:00;10.958,75;9.539,75;83,5
14.05.2015;01:00;01:15;10.823;9.395,75;39,75
14.05.2015;01:15;01:30;10.708,5;9.320,75;118,75
14.05.2015;01:30;01:45;10.550,5;9.174;218
14.05.2015;01:45;02:00;10.469,5;9.133,75;278
14.05.2015;02:00;02:15;10.368,75;9.016,5;187,75
14.05.2015;02:15;02:30;10.300,25;8.908;336
14.05.2015;02:30;02:45;10.239,75;8.850,25;341,5
14.05.2015;02:45;03:00;10.230,75;8.827,5;374,25
14.05.2015;03:00;03:15;10.240;8.820;410,75
14.05.2015;03:15;03:30;10.192,5;8.783,5;491
14.05.2015;03:30;03:45;10.163;8.797;487,5
14.05.2015;03:45;04:00;10.167,5;8.818,25;549,75
14.05.2015;04:00;04:15;10.172,25;8.786,75;665,5
14.05.2015;04:15;04:30;10.162,25;8.806;636
14.05.2015;04:30;04:45;10.185,75;8.868,25;520,5
14.05.2015;04:45;05:00;10.122,5;8.805;501,75
14.05.2015;05:00;05:15;10.155,25;8.822,5;381
14.05.2015;05:15;05:30;9.986,75;8.666,75;380,75
14.05.2015;05:30;05:45;9.832,5;8.475;406,25
14.05.2015;05:45;06:00;9.681,5;8.314,5;485,75
14.05.2015;06:00;06:15;9.661,75;8.255,25;533
14.05.2015;06:15;06:30;9.685;8.216,5;528,5
14.05.2015;06:30;06:45;9.818,25;8.272,75;423,5
14.05.2015;06:45;07:00;9.949,75;8.280,5;405
14.05.2015;07:00;07:15;10.166;8.353,75;413,5
14.05.2015;07:15;07:30;10.387,25;8.429,5;163
14.05.2015;07:30;07:45;10.609,5;8.471,75;107,25
14.05.2015;07:45;08:00;10.876,5;8.536,75;81,5
14.05.2015;08:00;08:15;11.173,25;8.608;94
14.05.2015;08:15;08:30;11.354;8.568,5;66,25
14.05.2015;08:30;08:45;11.562,5;8.539,25;120,5
14.05.2015;08:45;09:00;11.732;8.471;232,25
14.05.2015;09:00;09:15;11.947,25;8.453;57,5
14.05.2015;09:15;09:30;12.045,5;8.359,25;40
14.05.2015;09:30;09:45;12.211,5;8.352,25;95,75
14.05.2015;09:45;10:00;12.296,75;8.287;124
14.05.2015;10:00;10:15;12.363,75;8.262;56,25
14.05.2015;10:15;10:30;12.427,5;8.214;43,75
14.05.2015;10:30;10:45;12.466,25;8.121,5;62,5
14.05.2015;10:45;11:00;12.525;8.033,5;121,5
14.05.2015;11:00;11:15;12.644,75;8.057,75;57,25
14.05.2015;11:15;11:30;12.800,25;8.080,25;51
14.05.2015;11:30;11:45;12.872,5;8.054,5;51,25
14.05.2015;11:45;12:00;12.817,75;7.973;51
14.05.2015;12:00;12:15;12.753;7.884;53
14.05.2015;12:15;12:30;12.623,75;7.703,25;87,75
14.05.2015;12:30;12:45;12.536,75;7.579,5;119,25
14.05.2015;12:45;13:00;12.356,25;7.341;239,5
14.05.2015;13:00;13:15;12.240,5;7.175,5;333,5
14.05.2015;13:15;13:30;12.199,75;7.117;493,25
14.05.2015;13:30;13:45;12.053,75;6.996;634,75
14.05.2015;13:45;14:00;11.901;6.909,25;719,5
14.05.2015;14:00;14:15;11.855,75;6.852,5;608,25
14.05.2015;14:15;14:30;11.763,75;6.823,25;697,5
14.05.2015;14:30;14:45;11.766,5;6.912,5;647,5
14.05.2015;14:45;15:00;11.615;6.945,25;573,5
14.05.2015;15:00;15:15;11.546,25;7.008,25;774
14.05.2015;15:15;15:30;11.536,25;7.127,25;645
14.05.2015;15:30;15:45;11.440,25;7.203;532,5
14.05.2015;15:45;16:00;11.355,5;7.323,25;479,5
14.05.2015;16:00;16:15;11.365,25;7.561;583,25
14.05.2015;16:15;16:30;11.262;7.672,5;382,75
14.05.2015;16:30;16:45;11.168,75;7.809,25;277,75
14.05.2015;16:45;17:00;11.178,75;8.052,5;212
14.05.2015;17:00;17:15;11.279;8.352;712,75
14.05.2015;17:15;17:30;11.330,75;8.608;605,25
14.05.2015;17:30;17:45;11.516,25;9.020,25;175
14.05.2015;17:45;18:00;11.609,25;9.361,5;81
14.05.2015;18:00;18:15;11.701;9.692,75;296,5
14.05.2015;18:15;18:30;11.787,25;10.026,75;89,25
14.05.2015;18:30;18:45;11.843,25;10.319,5;24,25
14.05.2015;18:45;19:00;11.892,75;10.598,25;15,75
14.05.2015;19:00;19:15;11.919,25;10.824,5;72,5
14.05.2015;19:15;19:30;11.885,5;10.957;84
14.05.2015;19:30;19:45;11.872;11.088,75;47
14.05.2015;19:45;20:00;11.900,25;11.254,75;15
14.05.2015;20:00;20:15;11.890;11.356,75;73,25
14.05.2015;20:15;20:30;11.883,25;11.425,5;108
14.05.2015;20:30;20:45;11.878,75;11.458,25;87,5
14.05.2015;20:45;21:00;11.895;11.502,25;57,75
14.05.2015;21:00;21:15;11.982,25;11.581,75;15,75
14.05.2015;21:15;21:30;12.097;11.676,75;15,5
14.05.2015;21:30;21:45;12.137,25;11.692,25;16
14.05.2015;21:45;22:00;12.118,25;11.653,5;15
14.05.2015;22:00;22:15;12.079,25;11.598;15,25
14.05.2015;22:15;22:30;11.927;11.414,75;15
14.05.2015;22:30;22:45;11.729;11.195;16,5
14.05.2015;22:45;23:00;11.473,75;10.918,75;24,75
14.05.2015;23:00;23:15;11.237,75;10.671,5;25
14.05.2015;23:15;23:30;11.052;10.465;25,75
14.05.2015;23:30;23:45;10.833,25;10.234,5;47,5
14.05.2015;23:45;00:00;10.635,5;10.024,25;100,5
15.05.2015;00:00;00:15;10.375,25;9.755;193,75
15.05.2015;00:15;00:30;10.255;9.626;474,75
15.05.2015;00:30;00:45;10.117;9.481;598,5
15.05.2015;00:45;01:00;9.954,5;9.312,25;794,5
15.05.2015;01:00;01:15;9.888,5;9.244;590,75
15.05.2015;01:15;01:30;9.771,25;9.117,75;560,75
15.05.2015;01:30;01:45;9.665,75;9.008;385,25
15.05.2015;01:45;02:00;9.597;8.940,5;389,25
15.05.2015;02:00;02:15;9.491,75;8.842,25;317,25
15.05.2015;02:15;02:30;9.451,75;8.802,5;336
15.05.2015;02:30;02:45;9.434,75;8.774,5;338,75
15.05.2015;02:45;03:00;9.449,25;8.793,75;348,25
15.05.2015;03:00;03:15;9.455,5;8.801,5;456,75
15.05.2015;03:15;03:30;9.494,5;8.847;474,5
15.05.2015;03:30;03:45;9.502,25;8.858,75;455,5
15.05.2015;03:45;04:00;9.558;8.907;462,75
15.05.2015;04:00;04:15;9.692,75;9.038;545,75
15.05.2015;04:15;04:30;9.807,75;9.139,75;374,25
15.05.2015;04:30;04:45;9.978,75;9.298;306,75
15.05.2015;04:45;05:00;10.080,5;9.389;274,5
15.05.2015;05:00;05:15;10.269,5;9.565;415
15.05.2015;05:15;05:30;10.477,5;9.753,25;271,75
15.05.2015;05:30;05:45;10.676;9.959;176,25
15.05.2015;05:45;06:00;10.877,25;10.143;107,25
15.05.2015;06:00;06:15;11.361,25;10.585,5;301,75
15.05.2015;06:15;06:30;11.736,5;10.906,5;355,5
15.05.2015;06:30;06:45;12.088,75;11.207,25;206,75
15.05.2015;06:45;07:00;12.427,75;11.460,5;108,75
15.05.2015;07:00;07:15;12.862,5;11.787,25;14
15.05.2015;07:15;07:30;13.194,75;12.020,75;2
15.05.2015;07:30;07:45;13.476;12.185,5;1
15.05.2015;07:45;08:00;13.649,75;12.239;1,25
15.05.2015;08:00;08:15;14.036;12.481,75;0,25
15.05.2015;08:15;08:30;14.237;12.527,75;0,5
15.05.2015;08:30;08:45;14.387;12.518,75;0,25
15.05.2015;08:45;09:00;14.442,5;12.418,25;0,5
15.05.2015;09:00;09:15;14.619;12.455;0,25
15.05.2015;09:15;09:30;14.693,75;12.374,25;0,5
15.05.2015;09:30;09:45;14.757,5;12.273,25;0,25
15.05.2015;09:45;10:00;14.832,25;12.199;0,5
15.05.2015;10:00;10:15;15.026,25;12.194,75;0,25
15.05.2015;10:15;10:30;15.087;12.062;0,5
15.05.2015;10:30;10:45;15.187;12.008,75;0,25
15.05.2015;10:45;11:00;15.193,25;11.813,5;0,5
15.05.2015;11:00;11:15;15.236,5;11.719,25;58,75
15.05.2015;11:15;11:30;15.313,75;11.602,5;48,25
15.05.2015;11:30;11:45;15.402,75;11.532;61
15.05.2015;11:45;12:00;15.393,25;11.401,25;74,5
15.05.2015;12:00;12:15;15.286,25;11.121,25;82
15.05.2015;12:15;12:30;15.225,5;10.887;106,5
15.05.2015;12:30;12:45;15.132,75;10.654,5;178
15.05.2015;12:45;13:00;15.042,25;10.392,5;411,5
15.05.2015;13:00;13:15;15.021,5;10.266,25;301,5
15.05.2015;13:15;13:30;14.915,5;10.025,25;333,5
15.05.2015;13:30;13:45;14.759,25;9.834,75;322,5
15.05.2015;13:45;14:00;14.646;9.649,75;402,75
15.05.2015;14:00;14:15;14.563;9.516,5;208,75
15.05.2015;14:15;14:30;14.485,75;9.414,5;210,5
15.05.2015;14:30;14:45;14.439,5;9.364,75;286
15.05.2015;14:45;15:00;14.410,75;9.395,75;219
15.05.2015;15:00;15:15;14.279;9.332,5;226
15.05.2015;15:15;15:30;14.165,25;9.335;318,75
15.05.2015;15:30;15:45;14.091,25;9.347,25;344,75
15.05.2015;15:45;16:00;13.971,25;9.328;345,75
15.05.2015;16:00;16:15;13.990,25;9.468,75;345
15.05.2015;16:15;16:30;13.937;9.592,25;257,5
15.05.2015;16:30;16:45;13.933;9.774,5;241,5
15.05.2015;16:45;17:00;13.892,5;9.937;150,75
15.05.2015;17:00;17:15;13.886,5;10.170;417,75
15.05.2015;17:15;17:30;13.923,25;10.424,25;226
15.05.2015;17:30;17:45;13.871,75;10.636,75;151,25
15.05.2015;17:45;18:00;13.907;10.939,5;99,25
15.05.2015;18:00;18:15;13.729,5;11.035,25;215,25
15.05.2015;18:15;18:30;13.769;11.359;101,75
15.05.2015;18:30;18:45;13.759,25;11.603;1,75
15.05.2015;18:45;19:00;13.767;11.864;2,75
15.05.2015;19:00;19:15;13.634;11.971,5;24
15.05.2015;19:15;19:30;13.602,25;12.175;17
15.05.2015;19:30;19:45;13.496;12.241;17
15.05.2015;19:45;20:00;13.453,5;12.347;16,75
15.05.2015;20:00;20:15;13.329,25;12.381,5;16,75
15.05.2015;20:15;20:30;13.120,75;12.308,5;25,25
15.05.2015;20:30;20:45;12.999,25;12.254;26,75
15.05.2015;20:45;21:00;12.978,75;12.249,25;26,75
15.05.2015;21:00;21:15;12.998,75;12.261,25;26,75
15.05.2015;21:15;21:30;13.047,75;12.303;26,75
15.05.2015;21:30;21:45;12.992;12.243,75;26,75
15.05.2015;21:45;22:00;12.927;12.177,5;26,75
15.05.2015;22:00;22:15;12.807,25;12.060,25;26,75
15.05.2015;22:15;22:30;12.657,5;11.916,25;18,5
15.05.2015;22:30;22:45;12.406,25;11.688,5;15,5
15.05.2015;22:45;23:00;12.166;11.471,5;15,5
15.05.2015;23:00;23:15;11.917,75;11.260,5;0,75
15.05.2015;23:15;23:30;11.607,75;10.993,75;1
15.05.2015;23:30;23:45;11.416,5;10.825,5;76,25
15.05.2015;23:45;00:00;11.196,75;10.620,5;136,25
16.05.2015;00:00;00:15;10.890,75;10.334,25;140,25
16.05.2015;00:15;00:30;10.737,25;10.194,5;185,75
16.05.2015;00:30;00:45;10.580,25;10.048,75;303
16.05.2015;00:45;01:00;10.424;9.869,75;409,75
16.05.2015;01:00;01:15;10.247;9.689,75;300,5
16.05.2015;01:15;01:30;10.111,5;9.558;347,75
16.05.2015;01:30;01:45;9.997,5;9.440,5;340,25
16.05.2015;01:45;02:00;9.888,75;9.334;349,5
16.05.2015;02:00;02:15;9.806,75;9.242,25;270,5
16.05.2015;02:15;02:30;9.720,75;9.142;296,25
16.05.2015;02:30;02:45;9.716,75;9.122,75;282,75
16.05.2015;02:45;03:00;9.634,25;9.037,5;337,75
16.05.2015;03:00;03:15;9.682,75;9.067,5;300
16.05.2015;03:15;03:30;9.681;9.056;297,25
16.05.2015;03:30;03:45;9.715;9.102,5;267,75
16.05.2015;03:45;04:00;9.665,25;9.044,5;285,5
16.05.2015;04:00;04:15;9.746,75;9.118,25;301
16.05.2015;04:15;04:30;9.788,5;9.161,25;299
16.05.2015;04:30;04:45;9.866,25;9.212,25;217,75
16.05.2015;04:45;05:00;9.888,25;9.230;194,5
16.05.2015;05:00;05:15;9.879,5;9.188,75;209
16.05.2015;05:15;05:30;9.856,25;9.125,75;257,5
16.05.2015;05:30;05:45;9.860,75;9.091;260,25
16.05.2015;05:45;06:00;9.869;9.037;282,75
16.05.2015;06:00;06:15;10.049,75;9.120,75;240
16.05.2015;06:15;06:30;10.231,75;9.155;195,5
16.05.2015;06:30;06:45;10.448;9.196;209,5
16.05.2015;06:45;07:00;10.628;9.192;223,75
16.05.2015;07:00;07:15;10.901;9.279;178,25
16.05.2015;07:15;07:30;11.118;9.296,25;210,25
16.05.2015;07:30;07:45;11.396,75;9.324;262,5
16.05.2015;07:45;08:00;11.657,75;9.307;270
16.05.2015;08:00;08:15;11.978,5;9.372,25;27,5
16.05.2015;08:15;08:30;12.205,25;9.313,25;26,75
16.05.2015;08:30;08:45;12.424,5;9.252,75;83,5
16.05.2015;08:45;09:00;12.691,25;9.183,25;110
16.05.2015;09:00;09:15;12.899;9.084,75;10,5
16.05.2015;09:15;09:30;13.078,75;8.968;4,75
16.05.2015;09:30;09:45;13.163,5;8.794,5;19
16.05.2015;09:45;10:00;13.286,5;8.642,25;116
16.05.2015;10:00;10:15;13.494,25;8.559;5,75
16.05.2015;10:15;10:30;13.553;8.405,75;33,75
16.05.2015;10:30;10:45;13.681,25;8.322;147,5
16.05.2015;10:45;11:00;13.766,75;8.235,5;239,5
16.05.2015;11:00;11:15;13.887,25;8.251,25;46,75
16.05.2015;11:15;11:30;13.995;8.245;46,5
16.05.2015;11:30;11:45;14.046,5;8.130,25;59,75
16.05.2015;11:45;12:00;13.972,5;7.921,5;89,5
16.05.2015;12:00;12:15;13.854,5;7.701,5;4,25
16.05.2015;12:15;12:30;13.786,75;7.569,75;3,5
16.05.2015;12:30;12:45;13.791,25;7.519,25;3,25
16.05.2015;12:45;13:00;13.651,75;7.345,25;3,5
16.05.2015;13:00;13:15;13.586,25;7.273,5;3
16.05.2015;13:15;13:30;13.464;7.149;3,25
16.05.2015;13:30;13:45;13.352,25;7.010,25;3
16.05.2015;13:45;14:00;13.213,5;6.909,25;127,25
16.05.2015;14:00;14:15;13.179;6.944,5;200
16.05.2015;14:15;14:30;13.163,75;6.991,5;181,25
16.05.2015;14:30;14:45;13.100;7.046,75;159
16.05.2015;14:45;15:00;13.056,5;7.139;131,5
16.05.2015;15:00;15:15;12.983,25;7.204,5;71,5
16.05.2015;15:15;15:30;12.957,5;7.373,5;67,75
16.05.2015;15:30;15:45;12.855;7.412,5;8,5
16.05.2015;15:45;16:00;12.836;7.508,75;9
16.05.2015;16:00;16:15;12.856,5;7.676,25;49,25
16.05.2015;16:15;16:30;12.864,75;7.774,25;53,25
16.05.2015;16:30;16:45;12.815,25;7.923,75;18,75
16.05.2015;16:45;17:00;12.855,75;8.086;9,75
16.05.2015;17:00;17:15;12.822,5;8.174,5;152,5
16.05.2015;17:15;17:30;12.857;8.354;111,25
16.05.2015;17:30;17:45;12.952,25;8.536,75;71,5
16.05.2015;17:45;18:00;13.052;8.681;51,25
16.05.2015;18:00;18:15;12.990,5;8.703,25;182,25
16.05.2015;18:15;18:30;12.991,5;8.892,75;71,75
16.05.2015;18:30;18:45;13.032;9.042,25;67,5
16.05.2015;18:45;19:00;12.964,5;9.124,75;76,5
16.05.2015;19:00;19:15;12.900,75;9.215;96
16.05.2015;19:15;19:30;12.932,25;9.424;67
16.05.2015;19:30;19:45;12.728,25;9.328,75;110,25
16.05.2015;19:45;20:00;12.640,25;9.319,75;97,75
16.05.2015;20:00;20:15;12.555,75;9.200,75;88,75
16.05.2015;20:15;20:30;12.370,25;9.159;118
16.05.2015;20:30;20:45;12.189;9.032;127,75
16.05.2015;20:45;21:00;12.056,5;8.966,5;138,25
16.05.2015;21:00;21:15;12.042,75;9.019,25;240,75
16.05.2015;21:15;21:30;12.094,75;9.131,75;146,25
16.05.2015;21:30;21:45;12.054;9.169,25;188,5
16.05.2015;21:45;22:00;12.045,25;9.197,75;174,25
16.05.2015;22:00;22:15;12.026,75;9.192;56,25
16.05.2015;22:15;22:30;11.848;9.029,75;36,5
16.05.2015;22:30;22:45;11.621;8.756,5;140
16.05.2015;22:45;23:00;11.413,75;8.516,5;250,5
16.05.2015;23:00;23:15;11.254,5;8.379;65,75
16.05.2015;23:15;23:30;11.029,5;8.158,25;70,5
16.05.2015;23:30;23:45;10.874;7.971,75;113
16.05.2015;23:45;00:00;10.618;7.708,75;263
17.05.2015;00:00;00:15;10.438;7.546,75;112,75
17.05.2015;00:15;00:30;10.208,25;7.332,75;211,75
17.05.2015;00:30;00:45;10.095,5;7.240,5;259,5
17.05.2015;00:45;01:00;9.936,25;7.110,5;269,75
17.05.2015;01:00;01:15;9.784;6.938,25;235,75
17.05.2015;01:15;01:30;9.634,25;6.808,25;259,5
17.05.2015;01:30;01:45;9.588,5;6.761;286,75
17.05.2015;01:45;02:00;9.478,25;6.674;355,75
17.05.2015;02:00;02:15;9.351;6.598,75;395,25
17.05.2015;02:15;02:30;9.221,75;6.455,5;441
17.05.2015;02:30;02:45;9.241;6.470;422,25
17.05.2015;02:45;03:00;9.242,25;6.491,5;410
17.05.2015;03:00;03:15;9.231,25;6.477,5;410,75
17.05.2015;03:15;03:30;9.147,5;6.409,25;528
17.05.2015;03:30;03:45;9.210,75;6.487,75;460
17.05.2015;03:45;04:00;9.264,5;6.564,25;428
17.05.2015;04:00;04:15;9.247,25;6.579,75;501,25
17.05.2015;04:15;04:30;9.232,75;6.572;495,5
17.05.2015;04:30;04:45;9.301;6.650,5;464,5
17.05.2015;04:45;05:00;9.307,25;6.723,5;476,5
17.05.2015;05:00;05:15;9.295,25;6.765,25;462
17.05.2015;05:15;05:30;9.189,25;6.752,25;458,25
17.05.2015;05:30;05:45;9.159;6.761;447,75
17.05.2015;05:45;06:00;9.101;6.746,25;348,25
17.05.2015;06:00;06:15;9.147,75;6.782,75;312,5
17.05.2015;06:15;06:30;9.139,25;6.787,75;276,25
17.05.2015;06:30;06:45;9.239,5;6.858;178,25
17.05.2015;06:45;07:00;9.351,25;6.905;159
17.05.2015;07:00;07:15;9.468,25;6.932,25;157,75
17.05.2015;07:15;07:30;9.662;7.019,75;99,75
17.05.2015;07:30;07:45;9.828,5;7.007,75;99,75
17.05.2015;07:45;08:00;10.053;7.021,5;84
17.05.2015;08:00;08:15;10.332,25;7.032,25;80,5
17.05.2015;08:15;08:30;10.522,75;6.919,75;115,5
17.05.2015;08:30;08:45;10.717,25;6.741,25;311,5
17.05.2015;08:45;09:00;11.027,5;6.679,5;330,25
17.05.2015;09:00;09:15;11.265,5;6.535,25;155,25
17.05.2015;09:15;09:30;11.427;6.358;152,5
17.05.2015;09:30;09:45;11.566,5;6.152,5;312,5
17.05.2015;09:45;10:00;11.737,5;6.060;353,75
17.05.2015;10:00;10:15;11.964;6.026;85,75
17.05.2015;10:15;10:30;12.096;5.892,5;28,25
17.05.2015;10:30;10:45;12.242,5;5.798,5;30,5
17.05.2015;10:45;11:00;12.465,5;5.777,75;67,75
17.05.2015;11:00;11:15;12.679;5.926;49,25
17.05.2015;11:15;11:30;12.796,5;5.971,5;3
17.05.2015;11:30;11:45;12.845,5;5.943;1,25
17.05.2015;11:45;12:00;12.844;5.880,5;14,75
17.05.2015;12:00;12:15;12.809;5.769,75;35,25
17.05.2015;12:15;12:30;12.703,75;5.560,25;57,25
17.05.2015;12:30;12:45;12.506,75;5.241,75;84,5
17.05.2015;12:45;13:00;12.384;5.082,25;104
17.05.2015;13:00;13:15;12.355,75;4.950,75;56,25
17.05.2015;13:15;13:30;12.240;4.774,75;71,25
17.05.2015;13:30;13:45;12.113,5;4.620,25;196,5
17.05.2015;13:45;14:00;12.001,5;4.441;366,5
17.05.2015;14:00;14:15;11.921,5;4.376,5;341,75
17.05.2015;14:15;14:30;11.834;4.357,5;442,75
17.05.2015;14:30;14:45;11.734,75;4.362;563
17.05.2015;14:45;15:00;11.640;4.249,75;490,5
17.05.2015;15:00;15:15;11.648,5;4.137;454,5
17.05.2015;15:15;15:30;11.593,25;4.210;454,5
17.05.2015;15:30;15:45;11.492,75;4.326;388,25
17.05.2015;15:45;16:00;11.441,5;4.507,75;289,75
17.05.2015;16:00;16:15;11.443,75;4.656,75;366,75
17.05.2015;16:15;16:30;11.445;4.834,25;240
17.05.2015;16:30;16:45;11.456,5;5.024,75;87,25
17.05.2015;16:45;17:00;11.479;5.329;36
17.05.2015;17:00;17:15;11.549,25;5.705;281,75
17.05.2015;17:15;17:30;11.682;6.084,25;255,5
17.05.2015;17:30;17:45;11.775,25;6.308;75,5
17.05.2015;17:45;18:00;11.870;6.637,25;62,75
17.05.2015;18:00;18:15;12.064,5;7.207,5;634
17.05.2015;18:15;18:30;12.132,5;7.642;520,25
17.05.2015;18:30;18:45;12.197,5;8.136,25;140,75
17.05.2015;18:45;19:00;12.155,25;8.474,5;51,5
17.05.2015;19:00;19:15;12.212;8.863,5;314,5
17.05.2015;19:15;19:30;12.159,75;9.154,75;202,75
17.05.2015;19:30;19:45;12.116,25;9.523,5;78,25
17.05.2015;19:45;20:00;12.017,5;9.778;33
17.05.2015;20:00;20:15;12.007,25;10.089,5;38
17.05.2015;20:15;20:30;11.896,5;10.218,75;33,5
17.05.2015;20:30;20:45;11.801,5;10.211;33,75
17.05.2015;20:45;21:00;11.777;10.265,25;34
17.05.2015;21:00;21:15;11.897,5;10.459;88,75
17.05.2015;21:15;21:30;11.974,5;10.574;41,25
17.05.2015;21:30;21:45;12.043,75;10.676,5;28,25
17.05.2015;21:45;22:00;12.146,5;10.781,25;27,5
17.05.2015;22:00;22:15;12.277,75;10.914,75;27,5
17.05.2015;22:15;22:30;12.091;10.736,25;33
17.05.2015;22:30;22:45;11.926,75;10.585,75;106,5
17.05.2015;22:45;23:00;11.697;10.400,5;65,75
17.05.2015;23:00;23:15;11.444,75;10.178,25;6,5
17.05.2015;23:15;23:30;11.210,75;9.957,75;6,75
17.05.2015;23:30;23:45;10.961,5;9.718;119,25
17.05.2015;23:45;00:00;10.780,25;9.541,75;330,75
18.05.2015;00:00;00:15;10.613,25;9.391,5;193
18.05.2015;00:15;00:30;10.470,75;9.256,5;301,25
18.05.2015;00:30;00:45;10.351,25;9.163,5;404,75
18.05.2015;00:45;01:00;10.240,75;9.060;597,25
18.05.2015;01:00;01:15;10.204;9.034,5;487,5
18.05.2015;01:15;01:30;10.102;8.973,25;571,75
18.05.2015;01:30;01:45;10.043,75;8.953,25;597,5
18.05.2015;01:45;02:00;9.950,75;8.872,75;610,75
18.05.2015;02:00;02:15;9.904,75;8.854,5;553,5
18.05.2015;02:15;02:30;9.883,75;8.851,25;575,5
18.05.2015;02:30;02:45;9.876,5;8.854,25;620
18.05.2015;02:45;03:00;9.892;8.895,25;588,5
18.05.2015;03:00;03:15;9.960,5;8.981,5;732,5
18.05.2015;03:15;03:30;10.057,75;9.085;810,5
18.05.2015;03:30;03:45;10.066,25;9.116;805,75
18.05.2015;03:45;04:00;10.068,75;9.147,75;778
18.05.2015;04:00;04:15;10.228,25;9.334;865,5
18.05.2015;04:15;04:30;10.389;9.519,25;857,25
18.05.2015;04:30;04:45;10.615,75;9.760,5;805
18.05.2015;04:45;05:00;10.728,25;9.884;703,75
18.05.2015;05:00;05:15;11.113;10.288,25;591,75
18.05.2015;05:15;05:30;11.230,25;10.416,75;506,5
18.05.2015;05:30;05:45;11.533,5;10.721,75;343,75
18.05.2015;05:45;06:00;11.924,75;11.074,25;217,5
18.05.2015;06:00;06:15;12.775;11.850,75;275,5
18.05.2015;06:15;06:30;13.368;12.332,75;198,75
18.05.2015;06:30;06:45;13.878,25;12.698,75;82
18.05.2015;06:45;07:00;14.303,5;12.951,25;30
18.05.2015;07:00;07:15;14.934;13.383,75;35,75
18.05.2015;07:15;07:30;15.257,25;13.511,5;43,75
18.05.2015;07:30;07:45;15.507,5;13.548,5;51,25
18.05.2015;07:45;08:00;15.683,5;13.492,5;67,75
18.05.2015;08:00;08:15;16.043;13.626,25;3,25
18.05.2015;08:15;08:30;16.143;13.438;3,5
18.05.2015;08:30;08:45;16.275,5;13.337,75;3,25
18.05.2015;08:45;09:00;16.325,5;13.138,25;11,5
18.05.2015;09:00;09:15;16.239,5;12.763,25;39,75
18.05.2015;09:15;09:30;16.351;12.530,75;12,75
18.05.2015;09:30;09:45;16.513,75;12.327,75;72,25
18.05.2015;09:45;10:00;16.540,5;11.990,5;135,25
18.05.2015;10:00;10:15;16.767,5;11.854,25;81,25
18.05.2015;10:15;10:30;16.840;11.578,25;217,25
18.05.2015;10:30;10:45;16.907,5;11.412,25;293
18.05.2015;10:45;11:00;16.940,5;11.204,75;360
18.05.2015;11:00;11:15;16.942;11.062,5;99,25
18.05.2015;11:15;11:30;17.014,75;10.938,25;117
18.05.2015;11:30;11:45;17.140,25;10.869,5;202,75
18.05.2015;11:45;12:00;17.112;10.681,75;186
18.05.2015;12:00;12:15;17.021,5;10.493,75;60,25
18.05.2015;12:15;12:30;17.016,25;10.289,5;53,5
18.05.2015;12:30;12:45;17.044,5;10.184,25;53,5
18.05.2015;12:45;13:00;17.040;10.113,25;127,75
18.05.2015;13:00;13:15;16.979,25;9.938,5;99,25
18.05.2015;13:15;13:30;16.879,25;9.778;110,5
18.05.2015;13:30;13:45;16.784;9.635,25;182,75
18.05.2015;13:45;14:00;16.605,25;9.418;290
18.05.2015;14:00;14:15;16.524,25;9.345;348,5
18.05.2015;14:15;14:30;16.521,5;9.350,25;256
18.05.2015;14:30;14:45;16.496,5;9.328,75;296,75
18.05.2015;14:45;15:00;16.402;9.293;308,75
18.05.2015;15:00;15:15;16.373,75;9.286;397,75
18.05.2015;15:15;15:30;16.305,75;9.266;466,25
18.05.2015;15:30;15:45;16.159,25;9.267,75;411
18.05.2015;15:45;16:00;15.987,25;9.242,5;359,25
18.05.2015;16:00;16:15;15.858,75;9.308;452
18.05.2015;16:15;16:30;15.785;9.524,5;387,25
18.05.2015;16:30;16:45;15.648,5;9.691,5;208,25
18.05.2015;16:45;17:00;15.511;9.846,5;96,25
18.05.2015;17:00;17:15;15.463,75;10.131,5;231,5
18.05.2015;17:15;17:30;15.520,75;10.503,5;45,75
18.05.2015;17:30;17:45;15.558,5;10.914,25;2
18.05.2015;17:45;18:00;15.572,75;11.242,5;1
18.05.2015;18:00;18:15;15.413,5;11.484;126,5
18.05.2015;18:15;18:30;15.498,75;11.922,25;104,75
